-,-,-
265.625000, -923.095703, 222.656250
180.664062, -891.357422, 179.687500
229.003906, -887.451172, 177.246094
251.464844, -858.154297, 191.406250
517.578125, -741.943359, 144.531250
494.140625, -682.373047, -66.650391
452.148438, -726.318359, -290.771484
830.566406, -824.951172, -71.533203
608.398438, -897.216797, 362.304688
303.710938, -947.021484, 895.996094
378.417969, -958.740234, 1217.285156
180.664062, -933.349609, 1562.988281
-197.021484, -736.572266, 1725.585938
-406.982422, -441.162109, 1492.187500
-479.736328, -287.841797, 1226.562500
-434.814453, -223.388672, 1017.578125
-512.451172, -169.677734, 937.988281
-377.685547, -199.951172, 842.773438
-316.650391, -184.326172, 815.429688
-200.439453, -214.599609, 643.554688
-0.244141, -229.248047, 576.171875
-110.595703, -251.708984, 461.914062
61.523438, -322.021484, 290.039062
152.343750, -362.060547, 339.843750
268.554688, -316.162109, 222.656250
786.621094, -547.607422, 150.878906
770.996094, -551.513672, 45.410156
630.371094, -639.404297, -54.443359
1112.304688, -834.716797, -126.708984
739.257812, -762.451172, 20.019531
1296.875000, -1105.712891, -273.193359
483.886719, -934.326172, 885.742188
-179.443359, -1065.185547, 1476.562500
-205.322266, -960.693359, 1999.755859
105.468750, -692.138672, 1176.269531
-,-,-
266.601562, -661.865234, 596.679688
285.156250, -622.802734, 604.980469
303.222656, -649.169922, 359.375000
545.410156, -680.419922, 625.000000
485.351562, -814.208984, 444.335938
848.632812, -820.068359, 1015.625000
464.355469, -686.279297, 1186.523438
-107.666016, -633.544922, 1567.871094
-421.142578, -435.302734, 1994.140625
-621.826172, -319.091797, 1531.250000
-540.771484, -168.701172, 1237.304688
-503.662109, -101.318359, 1090.332031
-474.365234, -74.951172, 939.453125
-526.123047, -40.771484, 843.750000
-432.861328, 1.464844, 659.667969
-199.951172, 9.765625, 594.726562
-121.826172, -12.451172, 425.781250
-16.845703, -66.162109, 239.746094
172.851562, -220.458984, 165.039062
123.046875, -288.818359, 265.625000
477.539062, -491.943359, 168.945312
518.554688, -449.951172, 422.851562
797.363281, -679.443359, 204.101562
725.585938, -606.201172, 277.343750
906.250000, -855.224609, 80.078125
1167.480469, -810.302734, 309.570312
597.167969, -750.732422, 188.964844
1083.007812, -923.583984, 231.445312
429.687500, -859.130859, 973.632812
-195.068359, -867.919922, 1628.906250
-342.529297, -739.013672, 1750.976562
-138.427734, -531.005859, 1478.027344
-,-,-
316.894531, -425.537109, 465.820312
526.367188, -442.138672, 620.117188
561.035156, -452.880859, 727.539062
749.511719, -534.912109, 1102.539062
765.625000, -575.927734, 1343.750000
364.257812, -362.060547, 1929.687500
-285.400391, -276.123047, 1999.755859
-761.474609, -107.177734, 1999.755859
-601.806641, 81.054688, 1401.367188
-583.740234, 143.554688, 919.921875
-475.830078, 176.757812, 884.765625
-693.603516, 178.710938, 601.562500
-661.865234, 161.132812, 412.597656
-476.318359, 77.148438, 575.195312
-187.255859, -4.638672, 339.843750
-183.349609, -59.814453, 437.988281
122.070312, -274.169922, 293.945312
176.269531, -284.912109, 303.222656
224.121094, -411.865234, 367.187500
279.785156, -507.568359, 322.265625
329.589844, -482.177734, 455.566406
444.824219, -528.076172, 562.988281
854.492188, -572.021484, 379.882812
608.398438, -549.560547, 373.046875
1267.578125, -696.044922, 333.007812
787.109375, -580.810547, 620.117188
1061.523438, -682.373047, 506.347656
489.257812, -695.068359, 1238.281250
293.945312, -733.642578, 1337.890625
-219.970703, -614.013672, 1755.859375
-325.439453, -403.076172, 1465.820312
9.765625, -287.841797, 1236.328125
-,-,-
283.203125, -306.884766, 532.226562
562.011719, -349.365234, 316.894531
640.136719, -383.544922, 373.046875
738.281250, -503.662109, 814.453125
752.929688, -638.427734, 1023.925781
548.828125, -649.169922, 1515.625000
126.953125, -507.568359, 1740.722656
-80.322266, -381.591797, 1948.242188
-157.470703, -253.662109, 1814.453125
-223.388672, -122.314453, 1580.078125
-251.708984, -52.490234, 1226.562500
-412.353516, 38.085938, 970.703125
-435.791016, 83.984375, 837.890625
-498.779297, 108.398438, 810.546875
-516.845703, 117.187500, 621.093750
-280.517578, 58.593750, 549.804688
-271.240234, -1.220703, 694.335938
-42.236328, -78.857422, 464.843750
27.832031, -215.576172, 407.226562
198.730469, -303.466797, 371.582031
440.917969, -406.982422, 306.152344
313.964844, -413.818359, 470.703125
296.386719, -538.818359, 325.683594
384.765625, -410.888672, 563.476562
568.359375, -624.755859, 288.085938
699.218750, -552.490234, 411.621094
448.242188, -599.365234, 294.921875
997.070312, -716.552734, 409.667969
589.843750, -743.896484, 735.839844
965.332031, -792.724609, 621.093750
905.273438, -734.130859, 554.687500
580.078125, -790.771484, 571.289062
420.898438, -676.025391, 1134.277344
-412.353516, -669.677734, 1411.132812
-278.564453, -474.365234, 1557.617188
-2.197266, -294.677734, 1553.710938
188.964844, -314.208984, 1136.230469
-,-,-
146.972656, -367.919922, 651.855469
183.105469, -296.630859, 452.148438
645.507812, -366.455078, 259.277344
516.113281, -374.755859, 378.906250
706.542969, -485.107422, 771.484375
687.500000, -409.912109, 1265.136719
234.863281, -372.314453, 1507.324219
-247.802734, -255.615234, 1794.433594
-668.701172, -123.779297, 1999.755859
-705.322266, 29.296875, 1840.332031
-496.826172, 157.226562, 1465.820312
-238.037109, 284.179688, 1291.992188
-356.201172, 275.390625, 1187.500000
-538.330078, 227.539062, 988.281250
-673.095703, 193.359375, 801.269531
-477.783203, 132.812500, 738.769531
-357.177734, 150.390625, 677.734375
-174.072266, 92.773438, 459.960938
198.730469, 1.953125, 233.886719
249.511719, -119.384766, 246.093750
194.335938, -257.568359, 180.664062
411.621094, -362.060547, 215.332031
375.488281, -378.662109, 383.789062
458.984375, -486.083984, 283.691406
495.117188, -526.123047, 551.757812
533.203125, -477.294922, 434.082031
600.097656, -631.591797, 361.328125
808.105469, -503.662109, 801.757812
916.015625, -653.076172, 523.925781
953.125000, -714.599609, 630.371094
870.605469, -705.810547, 741.699219
376.953125, -760.498047, 1066.894531
696.289062, -747.802734, 1192.871094
-236.572266, -592.529297, 1376.953125
-208.740234, -382.568359, 1509.765625
-21.728516, -222.412109, 1486.328125
-,-,-
204.589844, -349.365234, 636.718750
404.785156, -344.482422, 717.285156
416.992188, -313.232422, 672.851562
523.925781, -378.662109, 951.171875
624.023438, -412.841797, 1152.832031
322.753906, -365.478516, 1406.250000
8.789062, -283.935547, 1651.367188
